text,label,category
"Write a Python function `find_kth_sorted_arrays(arr1, arr2, k)` that finds the k-th smallest element in the union of two sorted arrays `arr1` and `arr2`. The time complexity must be strictly O(log(min(N, M))) where N and M are the lengths of the two arrays. Do not merge the arrays or use linear scanning. Use binary search on the smaller array to partition both arrays such that the left half contains exactly `k` elements.",1,code_gen
"Write a Python class `RangeMinimumQuery` that takes a list of integers `arr` in its constructor and precomputes a sparse table for O(1) range minimum queries. Implement `query(self, left, right)` which returns the minimum value in the inclusive range `[left, right]`. The preprocessing time should be O(N log N) and the space complexity O(N log N).",1,code_gen
"Write a Python function `red_black_tree_insert(root, key)` that inserts a key into a Red-Black Tree and returns the new root. Assume a `Node` class with attributes `key`, `left`, `right`, `parent`, and `color` ('RED' or 'BLACK'). Ensure all 5 Red-Black Tree properties are maintained after insertion by performing necessary rotations and recolorings.",1,code_gen
"Write a Python function `max_flow_edmonds_karp(capacity_matrix, source, sink)` that computes the maximum flow in a directed graph using the Edmonds-Karp algorithm. `capacity_matrix` is a 2D list where `capacity_matrix[u][v]` is the capacity of the edge from `u` to `v`. Return the integer value of the maximum flow. Use BFS to find augmenting paths in each iteration.",1,code_gen
"Write a Python function `multiply_karatsuba(num1, num2)` that takes two non-negative integers represented as strings and returns their product as a string, without converting the entire strings to integers directly. Implement the Karatsuba algorithm for sub-quadratic time complexity O(N^1.585), recursively breaking the numbers into halves.",1,code_gen
"Write a Python function `get_skyline(buildings)` where `buildings` is a list of tuples `(left, right, height)`. Return a list of key points `(x, y)` defining the skyline silhouette formed by these buildings, sorted by x-coordinate. Solve this in O(N log N) time using a sweep line algorithm and a max-heap (or multiset) to track the current maximum height.",1,code_gen
"Write a Python class `FenwickTreeRangeUpdate` that supports range updates and range queries. Implement `__init__(self, n)`, `range_add(self, l, r, val)` which adds `val` to all elements in the inclusive range `[l, r]`, and `range_sum(self, l, r)` which returns the sum of elements in `[l, r]`. Use two internal Binary Indexed Trees (Fenwick Trees) to achieve O(log N) time complexity for both operations.",1,code_gen
"Write a Python function `solve_sudoku_ac3(board)` that solves a 9x9 Sudoku puzzle represented as a 2D list of integers (0 for empty cells). Use the AC-3 (Arc Consistency 3) algorithm to propagate constraints and reduce domains. If AC-3 stalls before solving, fall back to backtracking search with the Minimum Remaining Values (MRV) heuristic to complete the puzzle. Return the solved board.",1,code_gen
"Write a Python function `compute_z_array(s)` that computes the Z-array for a given string `s`. The Z-array `Z[i]` is the length of the longest substring starting from `s[i]` that is also a prefix of `s`. The algorithm must run in strictly O(N) time by maintaining a window `[L, R]` of the most recently matched prefix segment.",1,code_gen
"Write a Python function `optimal_bst(keys, frequencies)` that takes a sorted list of `keys` and their corresponding search `frequencies` and returns the minimum expected search cost for an optimal binary search tree using dynamic programming. The time complexity should be O(N^3) or O(N^2) if you implement the Knuth optimization.",1,code_gen
"Write a Python class `TokenBucketRateLimiter` with `__init__(self, capacity, refill_rate_per_sec)` and `allow_request(self, timestamp)`. `allow_request` should return `True` if a request is allowed and decrement the token count, and `False` otherwise. Refill tokens continuously based on the time elapsed since the last request, handling fractional tokens correctly without floating point drift.",1,code_gen
"Write a Python function `find_ladders(begin_word, end_word, word_list)` that returns all the shortest transformation sequences from `begin_word` to `end_word` where only one letter can be changed at a time, and each intermediate word must exist in `word_list`. Use a BFS approach to build a graph of valid transformations, then use DFS to reconstruct all shortest paths. Return a list of lists of strings.",1,code_gen
"Write a Python function `is_regex_match(s, p)` that implements regular expression matching with support for `.` and `*`. `.` matches any single character. `*` matches zero or more of the preceding element. The matching should cover the entire input string (not partial). Do not use built-in regex libraries. Implement this using dynamic programming or NFA construction with O(M*N) time complexity.",1,code_gen
"Write a Python function `build_suffix_array(s)` that constructs a suffix array for the string `s` in O(N log N) time or better. The suffix array is a list of integers representing the starting indices of the suffixes of `s`, sorted lexicographically. Implement the prefix-doubling sorting technique.",1,code_gen
"Write a Python function `nth_fibonacci_mod(n, m)` that returns the n-th Fibonacci number modulo `m` using matrix exponentiation. The time complexity must be O(log n). Assume F(0)=0, F(1)=1. Handle large values of `n` (e.g., up to 10^18) efficiently without overflowing standard integer limits.",1,code_gen
"Write a Python function `is_interleave(s1, s2, s3)` that returns `True` if `s3` is formed by an interleaving of `s1` and `s2`. An interleaving of two strings `s` and `t` is a configuration where they are divided into substrings such that concatenating them yields the original string, preserving character order. Solve this in O(M*N) time using dynamic programming.",1,code_gen
"Write a Python function `alien_order(words)` that takes a list of words sorted according to an unknown alien language's alphabet and returns a string of the unique letters in the correct lexicographical order. If the order is invalid (e.g., a cycle is detected, or a word is a prefix of a longer word but comes after it), return an empty string. Use Kahn's algorithm for topological sorting.",1,code_gen
"Write a Python function `is_wildcard_match(s, p)` that matches a string `s` with a pattern `p` where `?` matches any single character and `*` matches any sequence of characters (including the empty sequence). Solve this in O(M*N) time or better without using dynamic programming by using a greedy two-pointer approach that tracks the last position of a star.",1,code_gen
"Write a Python function `find_boggle_words(board, dictionary)` that finds all words from the `dictionary` list that can be formed by a sequence of adjacent letters on the `board` (a 2D grid). You cannot reuse the same letter cell in a single word. Build a Trie from the dictionary and perform DFS on the board, pruning branches early when the current prefix is not in the Trie. Return a list of unique words found.",1,code_gen
